time,temperature,pressure,humidity,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mic,red,green,blue,alpha
2021-11-19 13:55:40.393848,24.71,102019.20,29.39,-57.64,-4.06,0.13,8.98,0.04,-0.15,-0.03,92,49,33,29,110
2021-11-19 13:55:40.873781,24.71,102019.14,29.38,-57.63,-4.09,0.11,8.98,0.04,-0.16,-0.04,109,48,33,29,110
2021-11-19 13:55:41.353752,24.71,102019.78,29.41,-57.69,-4.05,0.13,8.96,0.04,-0.15,-0.03,138,48,33,29,110
2021-11-19 13:55:41.834357,24.71,102018.23,29.33,-57.56,-4.07,0.12,8.96,0.04,-0.15,-0.03,118,48,33,29,110
2021-11-19 13:55:42.313899,24.71,102019.89,29.37,-57.66,-4.10,0.10,8.93,0.04,-0.15,-0.03,99,48,33,29,110
2021-11-19 13:55:42.794067,24.71,102019.47,29.37,-57.66,-4.06,0.13,8.95,0.04,-0.15,-0.03,193,49,33,29,110
2021-11-19 13:55:43.274326,24.71,102020.27,29.39,-57.73,-4.05,0.17,8.95,0.04,-0.15,-0.03,310,48,33,29,110
2021-11-19 13:55:43.754477,24.71,102015.78,29.41,-57.35,-4.06,0.14,8.97,0.04,-0.15,-0.03,258,48,33,29,110
2021-11-19 13:55:44.234143,24.71,102019.47,29.39,-57.66,-4.07,0.18,8.93,0.04,-0.15,-0.03,178,48,33,29,110
2021-11-19 13:55:44.714295,24.71,102017.80,29.37,-57.52,-4.07,0.15,9.01,0.04,-0.14,-0.02,211,49,34,30,112
2021-11-19 13:55:45.193768,24.71,102015.78,29.38,-57.35,-4.02,0.10,8.99,0.04,-0.15,-0.04,354,52,35,31,117
2021-11-19 13:55:45.674343,24.71,102017.16,29.36,-57.47,-4.04,0.11,8.99,0.04,-0.15,-0.03,291,52,35,31,117
2021-11-19 13:55:46.154327,24.71,102018.50,29.41,-57.58,-4.05,0.18,8.96,0.04,-0.15,-0.03,100,52,36,31,118
2021-11-19 13:55:46.634236,24.71,102018.84,29.35,-57.61,-4.06,0.14,8.95,0.04,-0.15,-0.03,139,52,36,31,118
2021-11-19 13:55:47.114180,24.71,102021.25,29.44,-57.81,-4.04,0.08,8.98,0.04,-0.16,-0.04,132,52,35,31,117
2021-11-19 13:55:47.593643,24.71,102018.61,29.45,-57.59,-4.06,0.11,8.95,0.04,-0.15,-0.03,128,52,36,31,118
2021-11-19 13:55:48.073623,24.71,102017.00,29.47,-57.46,-4.02,0.05,8.98,0.04,-0.15,-0.04,102,52,36,31,118
2021-11-19 13:55:48.553591,24.71,102017.48,29.44,-57.50,-4.07,0.20,8.97,0.04,-0.15,-0.03,133,52,36,31,117
2021-11-19 13:55:49.033656,24.72,102021.67,29.47,-57.84,-4.04,0.08,8.98,0.04,-0.15,-0.03,103,52,36,31,118
2021-11-19 13:55:49.514017,24.71,102019.48,29.47,-57.66,-4.00,0.16,8.99,0.04,-0.15,-0.03,194,52,36,31,118
2021-11-19 13:55:49.993575,24.72,102016.38,29.47,-57.40,-4.08,0.13,8.91,0.04,-0.16,-0.03,200,53,36,32,119
2021-11-19 13:55:50.474095,24.72,102018.46,29.47,-57.58,-4.01,0.09,8.94,0.04,-0.15,-0.03,130,53,36,32,119
2021-11-19 13:55:50.954117,24.72,102019.21,29.48,-57.64,-4.04,0.10,8.94,0.04,-0.15,-0.03,104,53,36,32,119
2021-11-19 13:55:51.433687,24.72,102019.12,29.53,-57.63,-4.06,0.11,8.95,0.04,-0.15,-0.03,113,46,31,26,90
2021-11-19 13:55:51.914235,24.72,102016.07,29.53,-57.38,-4.00,0.17,8.94,0.03,-0.15,-0.03,125,47,32,27,96
2021-11-19 13:55:52.394202,24.72,102016.23,29.51,-57.39,-4.06,0.12,8.95,0.04,-0.15,-0.03,119,44,30,25,87
2021-11-19 13:55:52.874257,24.72,102017.02,29.54,-57.46,-4.06,0.17,8.91,0.04,-0.15,-0.03,171,53,36,32,120
2021-11-19 13:55:53.354121,24.71,102014.67,29.54,-57.19,-4.06,0.15,8.97,0.04,-0.15,-0.03,115,56,38,34,126
2021-11-19 13:55:53.834209,24.72,102017.66,29.59,-57.51,-4.33,-0.03,8.70,-0.21,-0.23,0.56,176,31,21,19,76
2021-11-19 13:55:54.314234,24.72,102017.98,29.59,-57.54,-3.85,-0.46,9.17,-0.16,-0.33,0.41,1457,89,57,53,189
2021-11-19 13:55:54.795280,24.71,102017.55,29.58,-57.50,-1.77,-4.65,8.93,-0.38,-0.48,0.29,123,114,76,71,248
2021-11-19 13:55:55.271542,24.72,102017.82,29.63,-57.52,-2.07,-3.10,9.09,0.04,-0.15,-0.03,848,102,67,63,222
2021-11-19 13:55:55.751539,24.72,102016.32,29.61,-57.40,-2.07,-3.11,9.11,0.04,-0.15,-0.03,562,3,3,2,8
2021-11-19 13:55:56.235512,24.72,102015.70,29.66,-57.35,-2.17,-2.59,9.24,0.04,-0.15,-0.03,102,115,75,70,249
2021-11-19 13:55:56.711503,24.73,102022.45,29.71,-57.91,-2.18,-2.59,9.26,0.04,-0.15,-0.03,154,115,75,70,249
2021-11-19 13:55:57.191537,24.73,102019.01,29.75,-57.62,-2.17,-2.60,9.24,0.04,-0.15,-0.03,206,90,59,55,187
2021-11-19 13:55:57.671539,24.72,102019.55,29.76,-57.67,-0.89,-3.00,9.39,-0.16,-0.19,-0.22,265,114,75,68,239
2021-11-19 13:55:58.151507,24.72,102018.27,29.84,-57.56,-1.15,-3.35,9.33,0.57,-0.05,-0.03,119,118,78,71,249
2021-11-19 13:55:58.631546,24.73,102017.24,29.87,-57.48,-1.22,-3.31,9.19,0.01,-0.16,-0.03,156,40,28,25,87
2021-11-19 13:55:59.113947,24.73,102016.76,29.84,-57.44,-1.01,-3.42,9.12,-0.59,-0.24,-0.06,140,118,79,72,253
2021-11-19 13:55:59.593947,24.73,102021.16,29.84,-57.80,-1.30,-3.33,9.20,0.04,-0.14,-0.03,134,119,79,72,254
2021-11-19 13:56:00.073606,24.73,102017.08,29.82,-57.46,-1.13,-3.49,9.02,0.09,-0.12,-0.04,96,119,79,72,254
2021-11-19 13:56:00.553603,24.73,102018.76,29.78,-57.60,-1.13,-3.37,9.17,0.12,-0.13,-0.03,121,118,78,72,253
2021-11-19 13:56:01.033605,24.73,102021.27,29.84,-57.81,-1.15,-3.24,9.23,0.06,-0.15,-0.03,115,118,78,71,252
2021-11-19 13:56:01.513602,24.73,102021.27,29.81,-57.81,-1.16,-3.18,9.22,0.04,-0.15,-0.03,95,118,78,71,252
2021-11-19 13:56:01.993602,24.73,102019.34,29.82,-57.81,-1.16,-3.22,9.22,0.03,-0.15,-0.03,158,118,78,71,252
2021-11-19 13:56:02.473602,24.73,102020.41,29.81,-57.74,-1.19,-3.17,9.25,0.04,-0.15,-0.03,115,118,78,71,252
2021-11-19 13:56:02.953810,24.74,102018.88,29.78,-57.61,-1.18,-3.23,9.25,0.04,-0.15,-0.03,139,118,78,71,252
2021-11-19 13:56:03.433705,24.74,102019.62,29.77,-57.67,-1.14,-3.25,9.24,0.04,-0.15,-0.04,241,118,78,71,252
2021-11-19 13:56:03.913261,24.74,102019.52,29.71,-57.66,-1.16,-3.20,9.21,0.03,-0.15,-0.03,110,118,78,71,252
2021-11-19 13:56:04.394094,24.74,102016.89,29.75,-57.45,-1.17,-3.25,9.23,0.04,-0.15,-0.03,91,118,78,71,252
2021-11-19 13:56:04.873748,24.74,102019.57,29.71,-57.67,-1.14,-3.24,9.25,0.04,-0.15,-0.03,139,118,78,71,252
2021-11-19 13:56:05.354045,24.74,102021.50,29.71,-57.83,-1.18,-3.24,9.22,0.04,-0.15,-0.03,118,118,78,71,252
2021-11-19 13:56:05.833933,24.74,102018.45,29.66,-57.58,-1.17,-3.26,9.25,0.04,-0.15,-0.03,135,118,78,71,252
2021-11-19 13:56:06.313924,24.74,102018.12,29.72,-57.55,-1.13,-3.22,9.24,0.04,-0.15,-0.03,97,118,78,71,252
2021-11-19 13:56:06.793563,24.74,102019.16,29.69,-57.63,-1.17,-3.24,9.22,0.04,-0.15,-0.03,128,118,78,71,252
2021-11-19 13:56:07.273946,24.74,102019.48,29.62,-57.66,-1.12,-3.24,9.26,0.04,-0.15,-0.03,154,118,78,71,252
2021-11-19 13:56:07.754060,24.75,102019.10,29.66,-57.63,-1.17,-3.24,9.25,0.04,-0.15,-0.03,104,118,78,71,252
2021-11-19 13:56:08.233351,24.75,102019.10,29.62,-57.63,-1.16,-3.25,9.23,0.04,-0.15,-0.03,125,118,78,71,253
2021-11-19 13:56:08.713491,24.75,102016.86,29.66,-57.44,-1.16,-3.25,9.21,0.04,-0.15,-0.03,85,118,78,71,252
2021-11-19 13:56:09.194011,24.75,102018.99,29.63,-57.62,-1.17,-3.24,9.23,0.04,-0.15,-0.03,90,118,78,71,252
2021-11-19 13:56:09.673311,24.75,102017.77,29.65,-57.52,-1.12,-3.24,9.23,0.04,-0.15,-0.03,94,118,78,71,252
2021-11-19 13:56:10.153940,24.75,102018.34,29.65,-57.57,-1.18,-3.24,9.24,0.04,-0.15,-0.03,81,118,78,71,252
2021-11-19 13:56:10.634021,24.75,102017.70,29.59,-57.51,-1.17,-3.23,9.22,0.04,-0.15,-0.03,141,118,78,71,252
2021-11-19 13:56:11.113471,24.75,102019.86,29.60,-57.69,-1.17,-3.25,9.24,0.04,-0.15,-0.03,166,118,78,71,251
2021-11-19 13:56:11.593319,24.75,102016.91,29.58,-57.45,-1.18,-3.27,9.23,0.04,-0.15,-0.03,89,118,78,71,252
2021-11-19 13:56:12.073992,24.76,102019.27,29.59,-57.64,-1.14,-3.22,9.22,0.04,-0.15,-0.03,198,118,78,71,252
2021-11-19 13:56:12.554415,24.76,102016.55,29.58,-57.42,-1.16,-3.26,9.24,0.04,-0.15,-0.03,105,118,78,71,252
2021-11-19 13:56:13.033397,24.76,102019.11,29.56,-57.63,-1.17,-3.23,9.21,0.04,-0.15,-0.03,104,118,78,71,252
2021-11-19 13:56:13.513771,24.76,102017.02,29.51,-57.46,-1.16,-3.21,9.20,0.04,-0.14,-0.03,124,118,78,71,252
2021-11-19 13:56:13.993220,24.76,102017.50,29.53,-57.50,-1.18,-3.27,9.22,0.04,-0.15,-0.03,135,118,78,71,253
2021-11-19 13:56:14.473671,24.76,102016.92,29.49,-57.45,-1.18,-3.28,9.21,0.04,-0.15,-0.04,68,118,78,71,252
2021-11-19 13:56:14.953134,24.76,102017.58,29.53,-57.50,-1.18,-3.26,9.24,0.04,-0.15,-0.03,144,118,78,71,253
2021-11-19 13:56:15.433398,24.76,102018.47,29.44,-57.58,-1.18,-3.28,9.21,0.04,-0.15,-0.04,119,118,78,71,252
2021-11-19 13:56:15.913904,24.76,102017.08,29.44,-57.46,-1.18,-3.25,9.22,0.04,-0.15,-0.03,109,118,78,71,253
2021-11-19 13:56:16.393534,24.77,102017.30,29.44,-57.48,-1.16,-3.24,9.25,0.04,-0.15,-0.03,117,118,78,71,252
2021-11-19 13:56:16.873913,24.77,102018.98,29.40,-57.62,-1.20,-3.24,9.25,0.03,-0.15,-0.04,100,118,78,71,253
2021-11-19 13:56:17.353584,24.77,102019.72,29.42,-57.68,-1.17,-3.24,9.27,0.04,-0.15,-0.03,113,118,78,71,252
2021-11-19 13:56:17.833219,24.76,102016.28,29.40,-57.40,-1.18,-3.25,9.23,0.04,-0.15,-0.03,126,118,78,71,252
2021-11-19 13:56:18.313912,24.76,102018.62,29.32,-57.59,-1.14,-3.21,9.24,0.04,-0.15,-0.03,119,118,78,71,252
2021-11-19 13:56:18.793242,24.75,102019.06,29.33,-57.63,-1.17,-3.24,9.25,0.04,-0.15,-0.03,153,118,78,71,253
2021-11-19 13:56:19.273781,24.76,102020.08,29.33,-57.71,-1.15,-3.25,9.25,0.04,-0.15,-0.03,127,119,78,71,253
2021-11-19 13:56:19.753538,24.76,102016.12,29.28,-57.38,-1.18,-3.23,9.24,0.04,-0.15,-0.03,120,118,78,71,252
2021-11-19 13:56:20.233881,24.76,102018.14,29.29,-57.55,-1.18,-3.22,9.24,0.04,-0.15,-0.03,92,118,78,71,252
2021-11-19 13:56:20.713923,24.76,102017.67,29.29,-57.51,-1.16,-3.23,9.24,0.04,-0.15,-0.03,107,118,78,71,252
2021-11-19 13:56:21.193821,24.76,102016.45,29.32,-57.41,-1.17,-3.24,9.21,0.03,-0.15,-0.03,108,118,78,71,253
2021-11-19 13:56:21.673565,24.76,102016.61,29.29,-57.42,-1.18,-3.26,9.26,0.04,-0.15,-0.03,188,118,78,71,253
2021-11-19 13:56:22.153531,24.76,102019.02,29.28,-57.62,-1.18,-3.24,9.24,0.04,-0.15,-0.03,156,118,78,71,252
2021-11-19 13:56:22.633531,24.76,102017.25,29.28,-57.48,-1.17,-3.27,9.23,0.04,-0.15,-0.03,126,118,78,71,252
2021-11-19 13:56:23.113565,24.76,102017.05,29.29,-57.46,-1.17,-3.26,9.22,0.04,-0.15,-0.03,97,118,78,71,252
2021-11-19 13:56:23.593739,24.76,102017.09,29.29,-57.46,-1.17,-3.21,9.25,0.04,-0.15,-0.03,105,118,78,71,252
2021-11-19 13:56:24.073791,24.76,102019.75,29.28,-57.68,-1.13,-3.21,9.21,0.04,-0.15,-0.03,94,118,78,71,252
2021-11-19 13:56:24.552965,24.76,102018.62,29.25,-57.59,-1.18,-3.23,9.23,0.04,-0.15,-0.03,100,118,78,71,252
2021-11-19 13:56:25.033241,24.76,102021.27,29.25,-57.81,-1.15,-3.22,9.29,0.05,-0.15,-0.04,87,118,78,71,252
2021-11-19 13:56:25.513413,24.76,102018.95,29.25,-57.62,-1.14,-3.19,9.26,0.06,-0.15,-0.03,106,118,78,71,252
2021-11-19 13:56:25.992905,24.76,102014.78,29.28,-57.27,-1.18,-3.23,9.24,0.04,-0.15,-0.03,88,118,78,71,252
2021-11-19 13:56:26.472962,24.76,102017.83,29.23,-57.52,-1.20,-3.22,9.24,0.04,-0.15,-0.03,101,118,77,71,251
2021-11-19 13:56:26.953230,24.76,102016.39,29.25,-57.40,-1.17,-3.22,9.24,0.04,-0.15,-0.03,133,118,78,71,251
2021-11-19 13:56:27.433272,24.77,102018.27,29.23,-57.56,-1.17,-3.22,9.29,0.04,-0.15,-0.04,81,118,78,71,252
2021-11-19 13:56:27.912962,24.77,102017.62,29.20,-57.51,-1.21,-3.21,9.28,0.04,-0.15,-0.03,123,118,78,71,252
2021-11-19 13:56:28.393194,24.77,102018.27,29.23,-57.56,-1.18,-3.20,9.24,0.04,-0.15,-0.03,103,118,78,71,252
2021-11-19 13:56:28.873064,24.77,102017.14,29.28,-57.47,-1.20,-3.24,9.27,0.04,-0.15,-0.03,90,118,77,71,251
2021-11-19 13:56:29.353064,24.76,102021.11,29.23,-57.80,-1.19,-3.22,9.25,0.04,-0.15,-0.03,104,118,78,71,251
2021-11-19 13:56:29.833064,24.77,102019.72,29.22,-57.68,-1.17,-3.22,9.24,0.04,-0.15,-0.03,133,117,77,71,251
2021-11-19 13:56:30.313067,24.77,102020.67,29.23,-57.76,-1.17,-3.22,9.24,0.04,-0.15,-0.03,95,118,78,71,252
2021-11-19 13:56:30.792860,24.77,102018.91,29.25,-57.61,-1.19,-3.21,9.26,0.04,-0.15,-0.03,91,118,78,71,252
2021-11-19 13:56:31.272859,24.77,102017.00,29.22,-57.46,-1.18,-3.29,9.26,0.04,-0.15,-0.03,86,118,77,71,251
2021-11-19 13:56:31.752857,24.77,102017.16,29.19,-57.47,-1.18,-3.23,9.23,0.04,-0.15,-0.03,100,118,77,71,251
2021-11-19 13:56:32.233955,24.77,102018.77,29.20,-57.60,-1.17,-3.24,9.23,0.04,-0.15,-0.03,83,118,77,71,251
2021-11-19 13:56:32.712954,24.77,102018.34,29.20,-57.60,-1.18,-3.20,9.24,0.04,-0.15,-0.03,96,118,77,71,251
2021-11-19 13:56:33.193204,24.78,102018.14,29.23,-57.55,-1.18,-3.23,9.22,0.04,-0.15,-0.03,96,118,77,71,251
2021-11-19 13:56:33.673945,24.78,102021.83,29.22,-57.86,-1.22,-3.22,9.24,0.04,-0.15,-0.04,108,118,77,71,251
2021-11-19 13:56:34.153002,24.77,102019.41,29.22,-57.65,-1.17,-3.21,9.25,0.03,-0.15,-0.03,106,118,78,71,252
2021-11-19 13:56:34.633446,24.77,102017.64,29.19,-57.51,-1.19,-3.19,9.23,0.04,-0.15,-0.03,106,118,78,71,252
2021-11-19 13:56:35.113096,24.78,102018.46,29.20,-57.58,-1.18,-3.21,9.26,0.04,-0.15,-0.03,94,118,78,71,252
2021-11-19 13:56:35.593714,24.77,102020.21,29.19,-57.72,-1.19,-3.21,9.24,0.04,-0.15,-0.03,141,118,77,71,251
2021-11-19 13:56:36.073461,24.78,102016.16,29.23,-57.39,-1.18,-3.14,9.25,0.04,-0.15,-0.03,208,118,77,71,251
2021-11-19 13:56:36.553495,24.78,102018.88,29.25,-57.61,-1.18,-3.21,9.25,0.04,-0.15,-0.03,93,117,77,71,251
2021-11-19 13:56:37.033173,24.78,102020.11,29.20,-57.71,-1.20,-3.20,9.23,0.04,-0.15,-0.03,90,118,77,71,251
2021-11-19 13:56:37.513148,24.78,102020.34,29.19,-57.73,-1.18,-3.21,9.24,0.04,-0.15,-0.03,108,117,77,71,251
2021-11-19 13:56:37.993067,24.78,102017.38,29.18,-57.49,-1.19,-3.22,9.24,0.04,-0.15,-0.03,123,117,77,71,251
2021-11-19 13:56:38.473373,24.78,102019.06,29.18,-57.63,-1.19,-3.15,9.26,0.04,-0.15,-0.03,104,117,77,71,250
2021-11-19 13:56:38.953620,24.78,102016.01,29.16,-57.37,-1.18,-3.17,9.28,0.04,-0.15,-0.03,89,117,77,71,250
2021-11-19 13:56:39.433280,24.78,102015.69,29.22,-57.35,-1.15,-3.19,9.25,0.04,-0.15,-0.03,110,117,77,71,251
2021-11-19 13:56:39.912808,24.78,102014.89,29.19,-57.28,-1.18,-3.19,9.25,0.04,-0.15,-0.03,96,117,77,71,251
2021-11-19 13:56:40.392901,24.79,102011.62,29.18,-57.01,-1.18,-3.17,9.26,0.04,-0.15,-0.03,112,117,77,71,251
2021-11-19 13:56:40.873292,24.79,102013.81,29.17,-57.19,-1.14,-3.17,9.26,0.04,-0.15,-0.03,112,117,77,71,251
2021-11-19 13:56:41.353117,24.79,102014.05,29.21,-57.21,-1.19,-3.20,9.26,0.04,-0.15,-0.03,93,117,77,71,250
2021-11-19 13:56:41.833347,24.79,102017.73,29.19,-57.52,-1.19,-3.20,9.24,0.04,-0.15,-0.03,121,117,77,71,250
2021-11-19 13:56:42.313405,24.79,102016.06,29.17,-57.38,-1.19,-3.19,9.25,0.04,-0.15,-0.03,100,117,77,71,250
2021-11-19 13:56:42.793587,24.79,102014.20,29.18,-57.22,-1.17,-3.18,9.27,0.04,-0.15,-0.03,131,117,77,70,246
2021-11-19 13:56:43.273510,24.79,102013.70,29.16,-57.18,-1.16,-3.19,9.24,0.04,-0.15,-0.03,162,117,77,71,249
2021-11-19 13:56:43.752821,24.79,102020.12,29.18,-57.61,-1.23,-3.01,9.31,0.03,-0.15,-0.03,124,116,76,70,249
2021-11-19 13:56:44.233519,24.77,102018.18,29.18,-57.55,-1.18,-3.15,9.27,0.04,-0.15,-0.03,752,81,52,47,173
2021-11-19 13:56:44.713095,24.77,102021.66,29.22,-57.84,0.88,-4.56,8.81,-1.92,-0.45,-1.30,407,9,6,6,23
2021-11-19 13:56:45.193309,24.78,102020.98,29.20,-57.79,-0.83,-5.05,8.40,-1.00,0.27,-0.38,173,6,3,3,11
2021-11-19 13:56:45.673535,24.79,102021.59,29.27,-57.84,-0.32,-5.61,8.72,-0.09,-0.34,-0.19,2975,6,3,3,12
2021-11-19 13:56:46.153551,24.80,102021.17,29.38,-57.80,1.20,-6.47,6.78,-0.25,-0.25,0.06,247,7,4,4,15
2021-11-19 13:56:46.633458,24.81,102018.48,29.50,-57.58,0.38,-5.88,8.20,-1.30,-0.65,0.55,138,8,4,4,15
2021-11-19 13:56:47.113146,24.81,102024.61,29.66,-58.09,-0.34,-6.05,7.93,-0.05,-0.27,0.21,325,7,4,4,16
2021-11-19 13:56:47.593111,24.81,102018.01,29.71,-57.54,-0.77,-4.79,8.38,0.09,0.24,-0.09,399,7,4,4,15
2021-11-19 13:56:48.073475,24.82,102020.88,29.80,-57.78,-0.85,-3.91,8.98,0.05,-0.15,-0.04,155,26,18,16,53
2021-11-19 13:56:48.553405,24.82,102022.48,29.85,-57.91,-0.84,-3.85,9.03,0.04,-0.15,-0.03,118,117,79,73,254
2021-11-19 13:56:49.033163,24.81,102020.38,29.77,-57.73,-0.80,-3.85,9.04,0.04,-0.15,-0.03,89,117,79,72,254
2021-11-19 13:56:49.513397,24.81,102019.41,29.76,-57.65,-0.87,-3.81,9.07,0.04,-0.15,-0.04,104,117,79,72,253
2021-11-19 13:56:49.992396,24.81,102022.47,29.75,-57.91,-0.84,-3.82,9.02,0.04,-0.15,-0.03,106,117,79,72,254
2021-11-19 13:56:50.473009,24.81,102024.55,29.68,-58.08,-0.86,-3.80,9.09,0.04,-0.15,-0.04,119,117,79,72,254
2021-11-19 13:56:50.953102,24.82,102018.05,29.68,-57.54,-0.85,-3.78,9.06,0.04,-0.15,-0.03,111,117,79,72,254
2021-11-19 13:56:51.433083,24.82,102021.36,29.67,-57.82,-0.89,-3.82,9.03,0.04,-0.15,-0.04,133,117,79,72,254
2021-11-19 13:56:51.913218,24.82,102022.00,29.68,-57.87,-0.85,-3.81,9.01,0.04,-0.15,-0.03,88,117,79,72,253
2021-11-19 13:56:52.393062,24.82,102018.41,29.61,-57.57,-0.84,-3.81,9.04,0.04,-0.15,-0.03,95,117,79,72,254
2021-11-19 13:56:52.873341,24.82,102021.62,29.65,-57.84,-0.88,-3.75,9.04,0.04,-0.15,-0.03,109,117,79,72,253
2021-11-19 13:56:53.353209,24.82,102023.23,29.59,-57.97,-0.87,-3.77,9.08,0.04,-0.15,-0.03,99,117,79,72,253
2021-11-19 13:56:53.832625,24.82,102018.89,29.55,-57.61,-0.89,-3.74,9.07,0.04,-0.15,-0.04,90,117,79,72,253
2021-11-19 13:56:54.312713,24.82,102017.83,29.52,-57.52,-0.86,-3.76,9.07,0.04,-0.15,-0.04,109,117,79,72,254
2021-11-19 13:56:54.793292,24.82,102021.69,29.50,-57.84,-0.85,-3.75,9.06,0.04,-0.15,-0.03,118,116,78,72,253
2021-11-19 13:56:55.273336,24.82,102018.00,29.52,-57.54,-0.85,-3.76,9.06,0.04,-0.15,-0.03,102,116,78,72,252
2021-11-19 13:56:55.753355,24.82,102021.53,29.53,-57.83,-0.87,-3.75,9.07,0.04,-0.15,-0.04,109,116,79,72,253
2021-11-19 13:56:56.232829,24.83,102020.99,29.50,-57.79,-0.85,-3.73,9.09,0.04,-0.15,-0.03,78,116,78,72,252
2021-11-19 13:56:56.713072,24.83,102022.59,29.50,-57.92,-0.86,-3.75,9.09,0.04,-0.15,-0.03,110,117,79,72,253
2021-11-19 13:56:57.193353,24.83,102020.52,29.46,-57.75,-0.88,-3.73,9.06,0.04,-0.15,-0.03,104,116,78,72,252
2021-11-19 13:56:57.672571,24.83,102018.91,29.48,-57.61,-0.91,-3.75,9.08,0.04,-0.15,-0.03,94,117,78,72,253
2021-11-19 13:56:58.153115,24.82,102021.21,29.44,-57.80,-0.87,-3.75,9.07,0.04,-0.15,-0.03,151,117,79,72,253
2021-11-19 13:56:58.632924,24.83,102026.23,29.43,-58.22,-0.84,-3.72,9.08,0.04,-0.15,-0.03,115,117,79,72,253
2021-11-19 13:56:59.112604,24.83,102024.05,29.37,-58.04,-0.87,-3.74,9.08,0.04,-0.15,-0.04,109,116,78,72,252
2021-11-19 13:56:59.592656,24.84,102021.70,29.36,-57.84,-0.87,-3.71,9.09,0.04,-0.15,-0.03,95,117,79,72,253
2021-11-19 13:57:00.072653,24.83,102018.76,29.37,-57.60,-0.88,-3.76,9.06,0.04,-0.15,-0.03,92,117,79,72,253
2021-11-19 13:57:00.552652,24.84,102019.94,29.36,-57.70,-0.88,-3.73,9.07,0.04,-0.15,-0.03,100,117,79,72,253
2021-11-19 13:57:01.032657,24.84,102021.77,29.37,-57.85,-0.88,-3.73,9.10,0.04,-0.15,-0.04,88,116,78,72,252
2021-11-19 13:57:01.512654,24.84,102020.25,29.33,-57.72,-0.87,-3.73,9.08,0.04,-0.15,-0.03,101,117,79,72,253
2021-11-19 13:57:01.992653,24.84,102021.77,29.34,-57.85,-0.88,-3.72,9.07,0.04,-0.15,-0.03,78,117,79,72,253
2021-11-19 13:57:02.472655,24.84,102021.88,29.31,-57.86,-0.91,-3.78,9.06,0.04,-0.15,-0.04,85,117,78,72,253
2021-11-19 13:57:02.952789,24.84,102017.70,29.33,-57.51,-0.87,-3.72,9.08,0.04,-0.15,-0.03,85,117,79,72,254
2021-11-19 13:57:03.433009,24.84,102019.62,29.30,-57.68,-0.89,-3.71,9.11,0.04,-0.15,-0.03,82,116,78,72,253
2021-11-19 13:57:03.912517,24.85,102019.33,29.26,-57.65,-0.88,-3.72,9.09,0.04,-0.15,-0.03,82,116,78,72,253
2021-11-19 13:57:04.392517,24.84,102019.41,29.27,-57.65,-0.88,-3.70,9.09,0.04,-0.15,-0.04,102,116,78,72,252
2021-11-19 13:57:04.872492,24.85,102017.39,29.24,-57.49,-0.87,-3.73,9.11,0.04,-0.15,-0.03,100,117,79,72,253
2021-11-19 13:57:05.352528,24.85,102022.38,29.22,-57.90,-0.87,-3.70,9.09,0.04,-0.15,-0.03,98,116,78,72,253
2021-11-19 13:57:05.832552,24.85,102018.84,29.27,-57.61,-0.87,-3.68,9.07,0.04,-0.15,-0.03,122,117,79,72,254
2021-11-19 13:57:06.313687,24.86,102017.94,29.31,-57.53,-0.88,-3.72,9.09,0.04,-0.15,-0.03,107,116,78,72,252
2021-11-19 13:57:06.793057,24.85,102023.65,29.26,-58.01,-0.86,-3.74,9.09,0.04,-0.15,-0.03,95,117,78,72,253
2021-11-19 13:57:07.272347,24.85,102017.28,29.19,-57.48,-0.85,-3.70,9.05,0.04,-0.15,-0.03,122,117,78,72,253
2021-11-19 13:57:07.752597,24.86,102020.19,29.24,-57.72,-0.88,-3.72,9.09,0.04,-0.15,-0.03,112,117,79,72,253
2021-11-19 13:57:08.233132,24.85,102017.06,29.22,-57.46,-0.89,-3.72,9.08,0.04,-0.15,-0.04,110,117,78,72,253
2021-11-19 13:57:08.713131,24.85,102018.19,29.24,-57.55,-0.87,-3.71,9.08,0.04,-0.15,-0.03,102,117,78,72,253
2021-11-19 13:57:09.192621,24.86,102017.08,29.24,-57.46,-0.86,-3.74,9.07,0.04,-0.15,-0.03,93,116,78,72,252
2021-11-19 13:57:09.672321,24.86,102020.77,29.20,-57.77,-0.89,-3.68,9.09,0.03,-0.15,-0.03,106,117,78,72,253
2021-11-19 13:57:10.152737,24.86,102015.53,29.26,-57.33,-0.88,-3.70,9.07,0.04,-0.15,-0.03,88,117,78,72,253
2021-11-19 13:57:10.632323,24.86,102017.50,29.24,-57.50,-0.86,-3.74,9.07,0.04,-0.15,-0.03,96,117,79,72,253
2021-11-19 13:57:11.112668,24.86,102018.47,29.21,-57.58,-0.88,-3.70,9.08,0.04,-0.15,-0.03,95,117,78,72,253
2021-11-19 13:57:11.593124,24.86,102019.11,29.27,-57.63,-0.88,-3.71,9.06,0.04,-0.15,-0.03,96,116,78,72,252
2021-11-19 13:57:12.072997,24.86,102019.27,29.24,-57.64,-0.87,-3.74,9.06,0.04,-0.15,-0.03,88,117,79,72,253
2021-11-19 13:57:12.552557,24.87,102019.45,29.19,-57.66,-0.88,-3.71,9.07,0.04,-0.15,-0.03,88,117,78,72,253
